epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
108,407.332,1.10016,1.35994,1.1253,0.00852,0.616,0.47466,0.42365,0.4049,0.20908,0.46271,0.38033,0.37004,0.20324,1.72847,2.98284,2.29225,0.02044,0,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
109,466.421,1.07076,1.37256,1.07688,0.00837,0.60723,0.46603,0.45806,0.41788,0.22426,0.43979,0.43365,0.3828,0.21848,1.74042,3.05297,2.27504,0.02029,0,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
110,523.86,1.07814,1.33069,1.078,0.00833,0.59959,0.49264,0.4336,0.39372,0.21658,0.48859,0.44161,0.38279,0.217,1.75817,3.14198,2.26044,0.02097,0,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254
111,586.979,1.06842,1.30992,1.08511,0.00814,0.60669,0.5468,0.45582,0.43438,0.23287,0.49726,0.42788,0.38739,0.22597,1.71547,3.13679,2.18402,0.02034,0,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
112,649.649,1.05076,1.30245,1.04104,0.00811,0.58094,0.47659,0.45083,0.40277,0.21566,0.50441,0.41019,0.38939,0.2233,1.75841,3.20962,2.28726,0.02097,0,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895
113,709.634,1.05315,1.29337,1.03228,0.00777,0.64265,0.50884,0.4283,0.4088,0.23267,0.50309,0.41942,0.39474,0.22321,1.70387,3.19109,2.22338,0.01996,0,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
114,772.335,1.04506,1.32851,1.05107,0.00806,0.60756,0.57359,0.41913,0.42573,0.23485,0.58758,0.42001,0.42563,0.23494,1.77959,3.31642,2.25402,0.02129,0,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462
115,837.46,1.06058,1.31689,1.01484,0.00784,0.5728,0.52016,0.44133,0.40844,0.21792,0.51044,0.43513,0.39754,0.22099,1.76392,3.33746,2.31369,0.02096,0,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
116,900.305,1.03098,1.29484,1.03432,0.00821,0.56208,0.56681,0.40919,0.40188,0.21701,0.56545,0.407,0.39054,0.21774,1.7601,3.23765,2.23069,0.02091,0,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
117,957.833,1.0479,1.31845,1.06399,0.00802,0.58819,0.47201,0.45389,0.4099,0.22497,0.4881,0.43465,0.39427,0.22233,1.75749,3.28163,2.2037,0.02079,0,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
118,1019.44,1.03868,1.30204,0.99008,0.00788,0.53915,0.46144,0.45674,0.41095,0.2207,0.45909,0.4431,0.38832,0.21495,1.79099,3.17152,2.24441,0.02132,0,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383
119,1080.47,1.02461,1.2499,0.98244,0.00781,0.53729,0.48994,0.46143,0.39715,0.21318,0.47563,0.45342,0.37662,0.20791,1.83369,3.27796,2.18595,0.02248,0,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
120,1143.35,1.0337,1.31916,1.00266,0.00803,0.54126,0.51997,0.48761,0.41986,0.22403,0.54666,0.44266,0.39996,0.22065,1.78784,3.23189,2.18165,0.02122,0,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
121,1204.36,1.02105,1.26529,0.98115,0.00765,0.54409,0.56136,0.43532,0.41675,0.22392,0.56742,0.45017,0.4019,0.22353,1.85599,3.34265,2.22473,0.02202,0,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
122,58.2596,0.98279,1.17626,0.89577,0.00742,0.54392,0.60433,0.41146,0.42574,0.23034,0.57198,0.39494,0.39912,0.22094,1.81749,3.41326,2.22891,0.02168,0,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
123,110.078,0.96025,1.15858,0.89984,0.00697,0.46888,0.522,0.44348,0.41559,0.22067,0.48612,0.41755,0.37239,0.21191,1.82713,3.3639,2.30464,0.02192,0,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
124,160.824,0.92643,1.0951,0.83296,0.00694,0.47027,0.51444,0.44254,0.41375,0.22779,0.46407,0.45454,0.4011,0.21968,1.83567,3.46491,2.3078,0.02185,0,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
125,211.83,0.96728,1.15265,0.87556,0.00722,0.46804,0.53074,0.45244,0.4079,0.22088,0.51049,0.43534,0.39885,0.22096,1.82735,3.5015,2.26617,0.02218,0,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
126,262.619,0.91505,1.11091,0.82472,0.00701,0.46102,0.49062,0.46079,0.3998,0.21603,0.48854,0.45255,0.38845,0.20637,1.75812,3.3862,2.44319,0.02106,0,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572
127,313.654,0.9495,1.09809,0.84786,0.00715,0.45182,0.44194,0.47439,0.39355,0.21709,0.44104,0.47456,0.38269,0.20671,1.80296,3.4007,2.33382,0.02154,0,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
128,364.383,0.94424,1.13738,0.84806,0.00703,0.47598,0.49156,0.47995,0.41743,0.2314,0.48354,0.47423,0.40539,0.22393,1.75821,3.38411,2.32063,0.02126,0,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013
129,415.383,0.92461,1.12599,0.82817,0.00702,0.44931,0.45928,0.46422,0.40937,0.22243,0.54613,0.40858,0.4052,0.21903,1.79058,3.31898,2.41609,0.02187,0,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
130,467.466,0.92368,1.09699,0.803,0.00701,0.45507,0.51285,0.43202,0.40142,0.22379,0.46626,0.42915,0.38989,0.21569,1.8144,3.40614,2.43344,0.02235,0,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723
131,517.868,0.90786,1.08256,0.83168,0.00675,0.44611,0.46754,0.44355,0.40967,0.22581,0.46555,0.45054,0.40004,0.22336,1.79839,3.45715,2.4262,0.02212,0,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
132,569.836,0.89873,1.0809,0.80584,0.00682,0.4423,0.64606,0.4111,0.41451,0.21932,0.62685,0.3961,0.39967,0.22557,1.83317,3.59541,2.34307,0.02231,0,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375
133,620.13,0.89582,1.06811,0.80363,0.00643,0.47276,0.64159,0.40523,0.42227,0.22721,0.62169,0.3967,0.40008,0.22663,1.79526,3.56041,2.3531,0.02162,0,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
134,671.347,0.91615,1.11855,0.81785,0.0069,0.46608,0.50625,0.45264,0.40194,0.21612,0.50165,0.42048,0.37455,0.20952,1.82734,3.63388,2.32144,0.02207,0,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748
135,721.458,0.89665,1.08996,0.77633,0.00646,0.42861,0.46379,0.43536,0.39688,0.21607,0.44951,0.42132,0.38084,0.20919,1.79491,3.77092,2.42076,0.02165,0,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024
136,771.588,0.88417,1.06691,0.77198,0.00676,0.40323,0.54013,0.4208,0.38971,0.2158,0.54255,0.41287,0.37706,0.20727,1.80885,3.47904,2.58031,0.02201,0,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363
137,824.557,0.90261,1.09173,0.80562,0.00676,0.42677,0.53357,0.42327,0.39519,0.20864,0.5345,0.4241,0.38899,0.21411,1.84434,3.67351,2.47356,0.02277,0,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
138,874.637,0.89749,1.07226,0.76123,0.00656,0.39568,0.51643,0.46145,0.40132,0.21407,0.54908,0.42424,0.38241,0.21305,1.83295,3.64637,2.38772,0.02246,0,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234
139,927.13,0.87522,1.04339,0.7343,0.00642,0.40084,0.4999,0.43323,0.40555,0.22462,0.54084,0.40669,0.39933,0.22173,1.81627,3.57202,2.43098,0.02174,0,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769
140,977.728,0.88441,1.0966,0.77796,0.0066,0.40678,0.52179,0.42318,0.38083,0.20692,0.53394,0.41285,0.36408,0.20202,1.8276,3.59998,2.46038,0.02182,0,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372
141,1028.95,0.882,1.06857,0.7577,0.00642,0.41059,0.52847,0.42164,0.38151,0.20723,0.53165,0.41602,0.36723,0.20692,1.84827,3.5772,2.51034,0.02192,0,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
142,1080.77,0.94487,1.18691,0.86513,0.00689,0.4779,0.47143,0.44331,0.36829,0.21111,0.57699,0.39983,0.37467,0.21206,1.80734,3.51072,2.51218,0.02145,0,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792
143,1131.47,0.93252,1.19866,0.86293,0.00701,0.47053,0.47842,0.43481,0.38362,0.21056,0.48583,0.43229,0.37861,0.2088,1.79255,3.4939,2.38087,0.02171,0,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611
144,1183.71,0.9539,1.24636,0.87668,0.00725,0.48115,0.51064,0.46001,0.40339,0.21636,0.50772,0.45958,0.38722,0.2167,1.79015,3.38464,2.33472,0.02156,0,0.00586515,0.00195505,0.00586515,0.00195505,0.00586515,0.00195505,0.00586515,0.00195505
145,1233.99,0.91854,1.14244,0.8332,0.00683,0.45941,0.46761,0.46149,0.38845,0.21317,0.53262,0.40609,0.37989,0.20727,1.80599,3.5237,2.43075,0.02181,0,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
146,1287.78,0.93449,1.2038,0.85608,0.00698,0.4405,0.50499,0.4602,0.39408,0.21907,0.5269,0.44829,0.38986,0.21171,1.78896,3.52797,2.4035,0.02114,0,0.0055057,0.00183523,0.0055057,0.00183523,0.0055057,0.00183523,0.0055057,0.00183523
147,1339.37,0.95338,1.23077,0.8612,0.00695,0.46932,0.50542,0.46576,0.38962,0.22126,0.48872,0.45481,0.37633,0.20983,1.78871,3.52586,2.40303,0.02112,0,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651
148,1390.6,0.89795,1.15148,0.78831,0.00637,0.42256,0.50439,0.44502,0.40254,0.22377,0.49704,0.43945,0.39605,0.21713,1.76764,3.53639,2.39036,0.02107,0,0.00515576,0.00171859,0.00515576,0.00171859,0.00515576,0.00171859,0.00515576,0.00171859
149,1442.36,0.91308,1.17037,0.8604,0.0068,0.47663,0.49222,0.42991,0.37852,0.21408,0.46911,0.45772,0.37396,0.20834,1.76975,3.48442,2.3894,0.02099,0,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
150,1493.15,0.88359,1.09829,0.77966,0.00657,0.40063,0.47167,0.46351,0.39862,0.22353,0.50016,0.45885,0.39446,0.22164,1.74945,3.56688,2.35687,0.02066,0,0.00481569,0.00160523,0.00481569,0.00160523,0.00481569,0.00160523,0.00481569,0.00160523
151,1544.3,0.94344,1.14399,0.83789,0.00714,0.47476,0.48498,0.45529,0.39052,0.2201,0.47433,0.45567,0.38164,0.21835,1.80051,3.5909,2.36578,0.02153,0,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982
152,1595.79,0.93018,1.16371,0.81614,0.00667,0.44655,0.50389,0.46182,0.39838,0.22237,0.5132,0.44892,0.39303,0.21754,1.79147,3.51101,2.42156,0.02151,0,0.00448582,0.00149527,0.00448582,0.00149527,0.00448582,0.00149527,0.00448582,0.00149527
153,1647.31,0.9045,1.10093,0.77607,0.00672,0.44412,0.47235,0.47169,0.4001,0.22066,0.50795,0.45421,0.40026,0.22286,1.80576,3.52456,2.37412,0.02168,0,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
154,1697.9,0.87219,1.08967,0.7711,0.00659,0.42325,0.52386,0.45368,0.39224,0.21675,0.5405,0.44089,0.38961,0.21801,1.81383,3.54417,2.36855,0.02162,0,0.00416648,0.00138883,0.00416648,0.00138883,0.00416648,0.00138883,0.00416648,0.00138883
155,1748.48,0.88417,1.1235,0.78435,0.00646,0.42869,0.55192,0.41288,0.39924,0.22064,0.46956,0.46444,0.39601,0.22352,1.80144,3.58155,2.38868,0.02137,0,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695
156,1799.78,0.89045,1.11222,0.76534,0.00655,0.43845,0.53852,0.40674,0.3929,0.21727,0.47754,0.44555,0.38959,0.22102,1.80997,3.63209,2.39247,0.02143,0,0.00385797,0.00128599,0.00385797,0.00128599,0.00385797,0.00128599,0.00385797,0.00128599
157,1850.49,0.87236,1.08559,0.78528,0.00638,0.42341,0.48888,0.44377,0.39429,0.21626,0.49447,0.45297,0.39367,0.21914,1.79876,3.55264,2.39354,0.02149,0,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
158,1901.68,0.88749,1.12534,0.78261,0.00658,0.40257,0.55611,0.39315,0.39344,0.21997,0.54252,0.3893,0.39032,0.22255,1.79587,3.58932,2.49398,0.02146,0,0.00356061,0.00118687,0.00356061,0.00118687,0.00356061,0.00118687,0.00356061,0.00118687
159,1952.57,0.87464,1.08627,0.75183,0.0062,0.38999,0.51326,0.44002,0.39822,0.21956,0.47414,0.4564,0.38684,0.21887,1.81618,3.55806,2.38779,0.02153,0,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873
160,2004.61,0.86729,1.12273,0.75501,0.00626,0.38624,0.48202,0.4758,0.40253,0.21805,0.46469,0.46564,0.38526,0.21587,1.79114,3.55327,2.40467,0.02124,0,0.00327468,0.00109156,0.00327468,0.00109156,0.00327468,0.00109156,0.00327468,0.00109156
161,2055.11,0.89461,1.16373,0.78503,0.00656,0.41957,0.46733,0.47176,0.38058,0.21245,0.47521,0.47865,0.38623,0.21127,1.79397,3.65889,2.39716,0.02138,0,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
162,2105.45,0.87575,1.05984,0.75106,0.00639,0.41565,0.46858,0.45434,0.36393,0.20475,0.47718,0.48773,0.37538,0.20359,1.79961,3.56333,2.39508,0.02143,0,0.00300048,0.00100016,0.00300048,0.00100016,0.00300048,0.00100016,0.00300048,0.00100016
163,2156.77,0.85694,1.06033,0.7118,0.00628,0.37853,0.48485,0.46133,0.38005,0.21519,0.50074,0.4772,0.38384,0.21237,1.8082,3.60623,2.4241,0.02163,0,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951
164,65.0878,0.79041,0.95317,0.62085,0.00568,0.35129,0.47754,0.46039,0.37747,0.21593,0.50574,0.48107,0.38566,0.21447,1.81291,3.6912,2.46679,0.02161,0,0.00273826,0.000912754,0.00273826,0.000912754,0.00273826,0.000912754,0.00273826,0.000912754
165,117.807,0.77789,0.9348,0.62074,0.00542,0.31028,0.51458,0.43815,0.37755,0.21369,0.51311,0.46577,0.38533,0.21103,1.83169,3.72796,2.50756,0.02198,0,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577
166,173.796,0.75257,0.90858,0.59191,0.00542,0.32861,0.49263,0.45525,0.37653,0.21816,0.50682,0.46591,0.38857,0.2111,1.82977,3.82824,2.55498,0.02208,0,0.00248829,0.000829431,0.00248829,0.000829431,0.00248829,0.000829431,0.00248829,0.000829431
167,234.938,0.7914,0.9522,0.63146,0.00562,0.32731,0.49896,0.45537,0.38053,0.21755,0.50799,0.46089,0.39071,0.21488,1.81853,3.85208,2.53265,0.0218,0,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327
168,289.883,0.7336,0.91264,0.59564,0.00532,0.32514,0.5436,0.41364,0.37385,0.2139,0.55628,0.41873,0.37651,0.20727,1.80302,3.81434,2.583,0.0217,0,0.00225082,0.000750274,0.00225082,0.000750274,0.00225082,0.000750274,0.00225082,0.000750274
169,343.927,0.77373,0.90664,0.60994,0.00563,0.31872,0.53979,0.42178,0.37658,0.21506,0.50009,0.45947,0.38122,0.21136,1.8479,3.8335,2.49234,0.02239,0,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282
170,399.082,0.77519,0.9173,0.60781,0.00555,0.32576,0.52371,0.43152,0.38591,0.21832,0.53565,0.4398,0.39687,0.21507,1.84104,3.86273,2.49366,0.02202,0,0.00202608,0.00067536,0.00202608,0.00067536,0.00202608,0.00067536,0.00202608,0.00067536
171,454.949,0.75633,0.93817,0.58498,0.00555,0.30871,0.52489,0.42448,0.37729,0.21609,0.54042,0.43459,0.38724,0.21164,1.81852,3.87532,2.53867,0.02182,0,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518
172,508.502,0.75721,0.90083,0.5712,0.00548,0.30966,0.51649,0.4251,0.37414,0.21606,0.53817,0.4323,0.3847,0.21303,1.81834,3.86571,2.56188,0.02151,0,0.00181429,0.000604763,0.00181429,0.000604763,0.00181429,0.000604763,0.00181429,0.000604763
173,565.085,0.7484,0.88827,0.5965,0.00527,0.30045,0.49395,0.4612,0.38659,0.21631,0.50283,0.47586,0.38655,0.21403,1.82734,3.85352,2.52808,0.02198,0,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
174,623.83,0.73341,0.88782,0.57711,0.00526,0.29733,0.50401,0.45971,0.3886,0.2181,0.51899,0.47069,0.39196,0.21478,1.82818,3.90256,2.53178,0.02195,0,0.00161566,0.000538554,0.00161566,0.000538554,0.00161566,0.000538554,0.00161566,0.000538554
175,679.419,0.74772,0.88459,0.59265,0.00514,0.32968,0.51741,0.45187,0.37996,0.2116,0.53549,0.46542,0.38188,0.21062,1.84392,3.92397,2.51096,0.02219,0,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115
176,740.854,0.75568,0.92292,0.59701,0.00547,0.32096,0.52658,0.44667,0.37417,0.21169,0.54567,0.46268,0.38801,0.21037,1.82518,3.91949,2.56717,0.02186,0,0.00143039,0.000476796,0.00143039,0.000476796,0.00143039,0.000476796,0.00143039,0.000476796
177,797.39,0.74776,0.90422,0.57007,0.00513,0.28977,0.50409,0.42439,0.38313,0.21198,0.50103,0.45078,0.38693,0.21204,1.82163,3.97111,2.6109,0.02174,0,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
178,854.507,0.7339,0.89162,0.58237,0.00544,0.29326,0.49171,0.45357,0.37213,0.20915,0.49531,0.47314,0.37697,0.20668,1.82624,3.97102,2.59924,0.02199,0,0.00125866,0.000419552,0.00125866,0.000419552,0.00125866,0.000419552,0.00125866,0.000419552
179,909.986,0.75388,0.92021,0.58499,0.00541,0.29735,0.49533,0.467,0.37584,0.21018,0.49869,0.46838,0.37306,0.20831,1.82912,4.00647,2.5986,0.02207,0,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264
180,971.222,0.73244,0.89157,0.55713,0.00511,0.28228,0.52463,0.42123,0.36963,0.20926,0.48899,0.45756,0.37367,0.20814,1.82857,3.9843,2.59093,0.02225,0,0.00110063,0.000366877,0.00110063,0.000366877,0.00110063,0.000366877,0.00110063,0.000366877
181,1023.64,0.89132,1.09391,0.60621,0.00872,0.16956,0.49841,0.4487,0.37929,0.2129,0.49611,0.44927,0.37786,0.20941,1.85848,4.15618,2.54084,0.02233,0,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
182,1074.09,0.8837,1.14141,0.57437,0.00842,0.15441,0.50491,0.45173,0.38465,0.21237,0.50059,0.45512,0.37971,0.20871,1.84881,4.03097,2.51445,0.02215,0,0.000956474,0.000318825,0.000956474,0.000318825,0.000956474,0.000318825,0.000956474,0.000318825
183,1125.8,0.83459,1.07636,0.53991,0.00805,0.15636,0.47088,0.45956,0.38322,0.21577,0.49118,0.46377,0.38261,0.21053,1.84162,3.92528,2.49071,0.02198,0,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546
184,1176.42,0.83703,1.05956,0.54938,0.00853,0.14528,0.49626,0.46748,0.389,0.21896,0.4967,0.46986,0.38838,0.21481,1.85075,3.87277,2.44827,0.02218,0,0.000826322,0.000275441,0.000826322,0.000275441,0.000826322,0.000275441,0.000826322,0.000275441
185,1227.54,0.85244,1.06353,0.53968,0.00822,0.14591,0.49999,0.46958,0.38407,0.21714,0.49838,0.47237,0.38747,0.2134,1.82923,3.81938,2.48611,0.0219,0,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
186,1278.42,0.8481,1.08163,0.54803,0.00813,0.14876,0.494,0.45779,0.38219,0.21393,0.50209,0.45616,0.38477,0.21137,1.83251,3.82469,2.46584,0.02207,0,0.000710307,0.000236769,0.000710307,0.000236769,0.000710307,0.000236769,0.000710307,0.000236769
187,1329.19,0.8604,1.04957,0.58211,0.00877,0.15251,0.49558,0.46353,0.39514,0.22239,0.49918,0.46486,0.39673,0.221,1.82566,3.76853,2.47562,0.02177,0,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212
188,1380.46,0.84231,1.07269,0.5454,0.00846,0.15241,0.52224,0.45495,0.39183,0.21935,0.52433,0.4629,0.39354,0.22001,1.83376,3.76932,2.47191,0.022,0,0.000608541,0.000202847,0.000608541,0.000202847,0.000608541,0.000202847,0.000608541,0.000202847
189,1430.9,0.83204,1.06763,0.56655,0.00793,0.15093,0.53144,0.45341,0.39446,0.22258,0.53848,0.45642,0.3945,0.22085,1.8382,3.74566,2.45963,0.0221,0,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678
190,1482.14,0.8337,1.02052,0.52081,0.00844,0.14735,0.52765,0.44766,0.39454,0.22083,0.52653,0.44456,0.39038,0.22004,1.81677,3.75114,2.47262,0.02178,0,0.000521127,0.000173709,0.000521127,0.000173709,0.000521127,0.000173709,0.000521127,0.000173709
191,1532.16,0.80796,0.98035,0.4837,0.0079,0.13102,0.52276,0.44923,0.39508,0.22182,0.54209,0.44092,0.39377,0.22013,1.82042,3.76196,2.48247,0.02187,0,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943
192,1584.03,0.81779,1.01842,0.51668,0.00842,0.15695,0.53796,0.44506,0.39352,0.22143,0.53983,0.439,0.39098,0.21843,1.82252,3.76099,2.49792,0.02171,0,0.000448149,0.000149383,0.000448149,0.000149383,0.000448149,0.000149383,0.000448149,0.000149383
193,1634.17,0.83972,0.99656,0.52627,0.00799,0.13283,0.53742,0.44056,0.39452,0.22052,0.53808,0.44975,0.39454,0.22064,1.81939,3.79889,2.51768,0.02168,0,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032
194,1685.64,0.82195,1.03648,0.53258,0.00779,0.14548,0.5085,0.46052,0.3938,0.21868,0.50601,0.45677,0.38514,0.21725,1.81406,3.78063,2.51077,0.02158,0,0.00038968,0.000129893,0.00038968,0.000129893,0.00038968,0.000129893,0.00038968,0.000129893
195,1736.17,0.83662,1.03636,0.52555,0.00786,0.14443,0.52961,0.45103,0.39983,0.22288,0.50079,0.45911,0.39159,0.21989,1.82159,3.77376,2.50681,0.02176,0,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968
196,1786.61,0.85826,1.03849,0.52796,0.00837,0.14756,0.51726,0.45329,0.40121,0.22451,0.51675,0.45085,0.39561,0.22276,1.80654,3.75992,2.49519,0.02152,0,0.000345778,0.000115259,0.000345778,0.000115259,0.000345778,0.000115259,0.000345778,0.000115259
197,1838.22,0.84712,1.06125,0.51793,0.00855,0.15185,0.49796,0.47455,0.39849,0.21953,0.51082,0.46011,0.39384,0.22183,1.81447,3.74632,2.47246,0.02179,0,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768
198,1888.62,0.81295,0.99945,0.49771,0.0078,0.14187,0.51174,0.45595,0.39691,0.22015,0.51254,0.45951,0.39367,0.22063,1.81164,3.75887,2.50294,0.02155,0,0.000316485,0.000105495,0.000316485,0.000105495,0.000316485,0.000105495,0.000316485,0.000105495
199,1940.3,0.81063,1.01838,0.47096,0.00785,0.12763,0.50529,0.45901,0.39542,0.22037,0.50144,0.46056,0.39241,0.2198,1.80835,3.75725,2.49733,0.02153,0,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443
200,1991.1,0.812,1.01214,0.51791,0.00782,0.1388,0.5089,0.45981,0.39669,0.22078,0.50891,0.45778,0.39399,0.22253,1.8144,3.75618,2.49338,0.02165,0,0.000301832,0.000100611,0.000301832,0.000100611,0.000301832,0.000100611,0.000301832,0.000100611
